源文件: C:\Users\34652\Desktop\20260629_重新搭建方案后日志.log
异常定义: 同一日志行中，行首时间与消息内部 DateTime.Now 时间相差超过 100ms。
异常数量: 854
生成时间: 2026-06-29 22:30:36.023

格式: 行号 | 行首时间 | 内部时间 | 偏差ms | 原始日志
315 | 2026-06-29 20:44:06.826038 | 2026-06-29 20:44:08.064 | 1237.962 | 2026-06-29 20:44:06.826038    Info    流程剥皮左AI检测推理完毕,结果数量:2 2026-06-29 20:44:08.064！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    163    
316 | 2026-06-29 20:44:06.826070 | 2026-06-29 20:44:08.064 | 1237.93 | 2026-06-29 20:44:06.826070    Info    流程剥皮左AI检测结果值:下标:7  Box:407,505,228,71 ---下标:6  Box:0,466,407,122 --- 2026-06-29 20:44:08.064！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\Parse\RL12Parse.cs    Parse    54    
317 | 2026-06-29 20:44:06.826115 | 2026-06-29 20:44:08.064 | 1237.885 | 2026-06-29 20:44:06.826115    Info    流程剥皮左AI检测结果运算完毕2026-06-29 20:44:08.064！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    174    
318 | 2026-06-29 20:44:06.826128 | 2026-06-29 20:44:08.064 | 1237.872 | 2026-06-29 20:44:06.826128    Info    流程剥皮左AI检测完毕2026-06-29 20:44:08.064！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
321 | 2026-06-29 20:44:06.826420 | 2026-06-29 20:44:08.065 | 1238.58 | 2026-06-29 20:44:06.826420    Fatal    流程剥皮左Modbus发送信号开始2026-06-29 20:44:08.065    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
322 | 2026-06-29 20:44:06.826865 | 2026-06-29 20:44:08.065 | 1238.135 | 2026-06-29 20:44:06.826865    Fatal    流程剥皮左Modbus发送信号完毕2026-06-29 20:44:08.065    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
332 | 2026-06-29 20:44:06.829934 | 2026-06-29 20:44:08.068 | 1238.066 | 2026-06-29 20:44:06.829934    Info    流程【剥皮左】专用线程Run结束, 耗时=53ms, 2026-06-29 20:44:08.068    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
333 | 2026-06-29 20:44:27.386710 | 2026-06-29 20:44:28.625 | 1238.29 | 2026-06-29 20:44:27.386710    Info    进入到回调函数右端子(DA7501958) , 触发次数:1 2026-06-29 20:44:28.625    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
334 | 2026-06-29 20:44:27.386799 | 2026-06-29 20:44:28.625 | 1238.201 | 2026-06-29 20:44:27.386799    Info    进入到回调函数左端子(DA7501960) , 触发次数:0 2026-06-29 20:44:28.625    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
336 | 2026-06-29 20:44:27.393101 | 2026-06-29 20:44:28.631 | 1237.899 | 2026-06-29 20:44:27.393101    Info    回调函数右端子(DA7501958) 转换Mat成功, 总转换耗时:6ms, 2026-06-29 20:44:28.631    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
337 | 2026-06-29 20:44:27.393111 | 2026-06-29 20:44:28.631 | 1237.889 | 2026-06-29 20:44:27.393111    Info    流程【端子左】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=2, 处理帧=2, 忙碌丢帧=0, 2026-06-29 20:44:28.631    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
338 | 2026-06-29 20:44:27.393117 | 2026-06-29 20:44:28.631 | 1237.883 | 2026-06-29 20:44:27.393117    Info    流程【端子左】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 20:44:28.631    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
339 | 2026-06-29 20:44:27.393119 | 2026-06-29 20:44:28.631 | 1237.881 | 2026-06-29 20:44:27.393119    Info    回调函数右端子(DA7501958) 执行完毕, 总耗时:6ms, 2026-06-29 20:44:28.631    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
340 | 2026-06-29 20:44:27.393159 | 2026-06-29 20:44:28.631 | 1237.841 | 2026-06-29 20:44:27.393159    Info    流程【端子左】专用线程执行Run方法, 排队等待=0ms, 执行次数=2, 2026-06-29 20:44:28.631    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
343 | 2026-06-29 20:44:27.394289 | 2026-06-29 20:44:28.632 | 1237.711 | 2026-06-29 20:44:27.394289    Info    流程端子左AI检测开始2026-06-29 20:44:28.632！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
344 | 2026-06-29 20:44:27.394323 | 2026-06-29 20:44:28.632 | 1237.677 | 2026-06-29 20:44:27.394323    Info    流程端子左AI检测,图像获取完毕2026-06-29 20:44:28.632！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
348 | 2026-06-29 20:44:27.395922 | 2026-06-29 20:44:28.633 | 1237.078 | 2026-06-29 20:44:27.395922    Info    流程端子左AI检测,Modbus地址56 获取完毕:1, 2026-06-29 20:44:28.633！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
350 | 2026-06-29 20:44:27.396191 | 2026-06-29 20:44:28.634 | 1237.809 | 2026-06-29 20:44:27.396191    Info    回调函数左端子(DA7501960) 转换Mat成功, 总转换耗时:9ms, 2026-06-29 20:44:28.634    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
351 | 2026-06-29 20:44:27.396740 | 2026-06-29 20:44:28.634 | 1237.26 | 2026-06-29 20:44:27.396740    Info    流程【端子右】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=1, 处理帧=1, 忙碌丢帧=0, 2026-06-29 20:44:28.634    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
352 | 2026-06-29 20:44:27.396748 | 2026-06-29 20:44:28.634 | 1237.252 | 2026-06-29 20:44:27.396748    Info    流程【端子右】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 20:44:28.634    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
353 | 2026-06-29 20:44:27.396751 | 2026-06-29 20:44:28.634 | 1237.249 | 2026-06-29 20:44:27.396751    Info    回调函数左端子(DA7501960) 执行完毕, 总耗时:9ms, 2026-06-29 20:44:28.634    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
354 | 2026-06-29 20:44:27.396765 | 2026-06-29 20:44:28.634 | 1237.235 | 2026-06-29 20:44:27.396765    Info    流程【端子右】专用线程执行Run方法, 排队等待=0ms, 执行次数=1, 2026-06-29 20:44:28.634    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
357 | 2026-06-29 20:44:27.399248 | 2026-06-29 20:44:28.637 | 1237.752 | 2026-06-29 20:44:27.399248    Info    流程端子右AI检测开始2026-06-29 20:44:28.637！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
358 | 2026-06-29 20:44:27.399265 | 2026-06-29 20:44:28.637 | 1237.735 | 2026-06-29 20:44:27.399265    Info    流程端子右AI检测,图像获取完毕2026-06-29 20:44:28.637！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
362 | 2026-06-29 20:44:27.405970 | 2026-06-29 20:44:28.644 | 1238.03 | 2026-06-29 20:44:27.405970    Info    流程端子右AI检测,Modbus地址57 获取完毕:1, 2026-06-29 20:44:28.644！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
363 | 2026-06-29 20:44:27.419717 | 2026-06-29 20:44:28.658 | 1238.283 | 2026-06-29 20:44:27.419717    Info    流程端子左AI检测推理完毕,结果数量:5 2026-06-29 20:44:28.658！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    163    
364 | 2026-06-29 20:44:27.419756 | 2026-06-29 20:44:28.658 | 1238.244 | 2026-06-29 20:44:27.419756    Info    流程端子左AI检测结果值:下标:4  Box:437,718,114,96 ---下标:1  Box:620,748,193,76 ---下标:3  Box:551,729,54,91 ---下标:0  Box:813,770,40,61 ---下标:2  Box:604,729,17,93 --- 2026-06-29 20:44:28.658！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\Parse\RL12Parse.cs    Parse    54    
365 | 2026-06-29 20:44:27.419856 | 2026-06-29 20:44:28.658 | 1238.144 | 2026-06-29 20:44:27.419856    Info    流程端子左AI检测结果运算完毕2026-06-29 20:44:28.658！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    174    
366 | 2026-06-29 20:44:27.419870 | 2026-06-29 20:44:28.658 | 1238.13 | 2026-06-29 20:44:27.419870    Info    流程端子左AI检测完毕2026-06-29 20:44:28.658！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
369 | 2026-06-29 20:44:27.420721 | 2026-06-29 20:44:28.659 | 1238.279 | 2026-06-29 20:44:27.420721    Fatal    流程端子左Modbus发送信号开始2026-06-29 20:44:28.659    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
370 | 2026-06-29 20:44:27.421179 | 2026-06-29 20:44:28.659 | 1237.821 | 2026-06-29 20:44:27.421179    Fatal    流程端子左Modbus发送信号完毕2026-06-29 20:44:28.659    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
380 | 2026-06-29 20:44:27.423868 | 2026-06-29 20:44:28.662 | 1238.132 | 2026-06-29 20:44:27.423868    Info    流程【端子左】专用线程Run结束, 耗时=30ms, 2026-06-29 20:44:28.662    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
381 | 2026-06-29 20:44:27.435390 | 2026-06-29 20:44:28.673 | 1237.61 | 2026-06-29 20:44:27.435390    Info    流程端子右AI检测推理完毕,结果数量:5 2026-06-29 20:44:28.673！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    163    
382 | 2026-06-29 20:44:27.435426 | 2026-06-29 20:44:28.674 | 1238.574 | 2026-06-29 20:44:27.435426    Info    流程端子右AI检测结果值:下标:4  Box:405,665,116,94 ---下标:1  Box:591,672,197,73 ---下标:3  Box:521,664,50,94 ---下标:2  Box:571,663,20,95 ---下标:0  Box:787,671,33,73 --- 2026-06-29 20:44:28.674！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\Parse\RL12Parse.cs    Parse    54    
383 | 2026-06-29 20:44:27.435484 | 2026-06-29 20:44:28.674 | 1238.516 | 2026-06-29 20:44:27.435484    Info    流程端子右AI检测结果运算完毕2026-06-29 20:44:28.674！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    174    
384 | 2026-06-29 20:44:27.435497 | 2026-06-29 20:44:28.674 | 1238.503 | 2026-06-29 20:44:27.435497    Info    流程端子右AI检测完毕2026-06-29 20:44:28.674！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
387 | 2026-06-29 20:44:27.435739 | 2026-06-29 20:44:28.674 | 1238.261 | 2026-06-29 20:44:27.435739    Fatal    流程端子右Modbus发送信号开始2026-06-29 20:44:28.674    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
388 | 2026-06-29 20:44:27.436207 | 2026-06-29 20:44:28.674 | 1237.793 | 2026-06-29 20:44:27.436207    Fatal    流程端子右Modbus发送信号完毕2026-06-29 20:44:28.674    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
398 | 2026-06-29 20:44:27.440257 | 2026-06-29 20:44:28.678 | 1237.743 | 2026-06-29 20:44:27.440257    Info    流程【端子右】专用线程Run结束, 耗时=43ms, 2026-06-29 20:44:28.678    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
399 | 2026-06-29 20:44:28.494224 | 2026-06-29 20:44:29.732 | 1237.776 | 2026-06-29 20:44:28.494224    Info    进入到回调函数左线芯(DA7501925) , 触发次数:3 2026-06-29 20:44:29.732    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
400 | 2026-06-29 20:44:28.494218 | 2026-06-29 20:44:29.732 | 1237.782 | 2026-06-29 20:44:28.494218    Info    进入到回调函数右线芯(DA7501923) , 触发次数:3 2026-06-29 20:44:29.732    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
402 | 2026-06-29 20:44:28.501394 | 2026-06-29 20:44:29.739 | 1237.606 | 2026-06-29 20:44:28.501394    Info    回调函数左线芯(DA7501925) 转换Mat成功, 总转换耗时:7ms, 2026-06-29 20:44:29.739    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
403 | 2026-06-29 20:44:28.501404 | 2026-06-29 20:44:29.739 | 1237.596 | 2026-06-29 20:44:28.501404    Info    流程【左数线芯】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=4, 处理帧=4, 忙碌丢帧=0, 2026-06-29 20:44:29.739    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
404 | 2026-06-29 20:44:28.501410 | 2026-06-29 20:44:29.739 | 1237.59 | 2026-06-29 20:44:28.501410    Info    流程【左数线芯】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 20:44:29.739    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
405 | 2026-06-29 20:44:28.501413 | 2026-06-29 20:44:29.739 | 1237.587 | 2026-06-29 20:44:28.501413    Info    回调函数左线芯(DA7501925) 执行完毕, 总耗时:7ms, 2026-06-29 20:44:29.739    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
407 | 2026-06-29 20:44:28.501442 | 2026-06-29 20:44:29.739 | 1237.558 | 2026-06-29 20:44:28.501442    Info    回调函数右线芯(DA7501923) 转换Mat成功, 总转换耗时:7ms, 2026-06-29 20:44:29.739    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
408 | 2026-06-29 20:44:28.501450 | 2026-06-29 20:44:29.739 | 1237.55 | 2026-06-29 20:44:28.501450    Info    流程【左数线芯】专用线程执行Run方法, 排队等待=0ms, 执行次数=4, 2026-06-29 20:44:29.739    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
409 | 2026-06-29 20:44:28.501469 | 2026-06-29 20:44:29.739 | 1237.531 | 2026-06-29 20:44:28.501469    Info    流程【右数线芯】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=4, 处理帧=4, 忙碌丢帧=0, 2026-06-29 20:44:29.739    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
410 | 2026-06-29 20:44:28.501475 | 2026-06-29 20:44:29.739 | 1237.525 | 2026-06-29 20:44:28.501475    Info    流程【右数线芯】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 20:44:29.739    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
411 | 2026-06-29 20:44:28.501478 | 2026-06-29 20:44:29.739 | 1237.522 | 2026-06-29 20:44:28.501478    Info    回调函数右线芯(DA7501923) 执行完毕, 总耗时:7ms, 2026-06-29 20:44:29.739    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
412 | 2026-06-29 20:44:28.501515 | 2026-06-29 20:44:29.739 | 1237.485 | 2026-06-29 20:44:28.501515    Info    流程【右数线芯】专用线程执行Run方法, 排队等待=0ms, 执行次数=4, 2026-06-29 20:44:29.739    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
415 | 2026-06-29 20:44:28.502419 | 2026-06-29 20:44:29.741 | 1238.581 | 2026-06-29 20:44:28.502419    Info    流程左数线芯AI检测开始2026-06-29 20:44:29.741！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
416 | 2026-06-29 20:44:28.502498 | 2026-06-29 20:44:29.741 | 1238.502 | 2026-06-29 20:44:28.502498    Info    流程左数线芯AI检测,图像获取完毕2026-06-29 20:44:29.741！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
420 | 2026-06-29 20:44:28.502558 | 2026-06-29 20:44:29.741 | 1238.442 | 2026-06-29 20:44:28.502558    Info    流程左数线芯AI检测,Modbus地址 获取完毕:1212, 2026-06-29 20:44:29.741！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
421 | 2026-06-29 20:44:28.503611 | 2026-06-29 20:44:29.742 | 1238.389 | 2026-06-29 20:44:28.503611    Info    流程右数线芯AI检测开始2026-06-29 20:44:29.742！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
422 | 2026-06-29 20:44:28.503638 | 2026-06-29 20:44:29.742 | 1238.362 | 2026-06-29 20:44:28.503638    Info    流程右数线芯AI检测,图像获取完毕2026-06-29 20:44:29.742！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
426 | 2026-06-29 20:44:28.503663 | 2026-06-29 20:44:29.742 | 1238.337 | 2026-06-29 20:44:28.503663    Info    流程右数线芯AI检测,Modbus地址 获取完毕:1212, 2026-06-29 20:44:29.742！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
427 | 2026-06-29 20:44:28.557303 | 2026-06-29 20:44:29.795 | 1237.697 | 2026-06-29 20:44:28.557303    Info    流程右数线芯AI检测推理完毕,结果数量:7 2026-06-29 20:44:29.795！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    249    
428 | 2026-06-29 20:44:28.557402 | 2026-06-29 20:44:29.795 | 1237.598 | 2026-06-29 20:44:28.557402    Info    流程右数线芯AI检测结果运算完毕2026-06-29 20:44:29.795！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    259    
430 | 2026-06-29 20:44:28.557438 | 2026-06-29 20:44:29.795 | 1237.562 | 2026-06-29 20:44:28.557438    Info    流程右数线芯AI检测完毕2026-06-29 20:44:29.795！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
433 | 2026-06-29 20:44:28.557788 | 2026-06-29 20:44:29.796 | 1238.212 | 2026-06-29 20:44:28.557788    Fatal    流程右数线芯Modbus发送信号开始2026-06-29 20:44:29.796    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
434 | 2026-06-29 20:44:28.558305 | 2026-06-29 20:44:29.796 | 1237.695 | 2026-06-29 20:44:28.558305    Fatal    流程右数线芯Modbus发送信号完毕2026-06-29 20:44:29.796    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
436 | 2026-06-29 20:44:28.558498 | 2026-06-29 20:44:29.796 | 1237.502 | 2026-06-29 20:44:28.558498    Info    流程左数线芯AI检测推理完毕,结果数量:6 2026-06-29 20:44:29.796！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    249    
437 | 2026-06-29 20:44:28.558546 | 2026-06-29 20:44:29.796 | 1237.454 | 2026-06-29 20:44:28.558546    Info    流程左数线芯AI检测结果运算完毕2026-06-29 20:44:29.796！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    259    
439 | 2026-06-29 20:44:28.558566 | 2026-06-29 20:44:29.796 | 1237.434 | 2026-06-29 20:44:28.558566    Info    流程左数线芯AI检测完毕2026-06-29 20:44:29.796！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
442 | 2026-06-29 20:44:28.558790 | 2026-06-29 20:44:29.797 | 1238.21 | 2026-06-29 20:44:28.558790    Fatal    流程左数线芯Modbus发送信号开始2026-06-29 20:44:29.797    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
443 | 2026-06-29 20:44:28.559231 | 2026-06-29 20:44:29.797 | 1237.769 | 2026-06-29 20:44:28.559231    Fatal    流程左数线芯Modbus发送信号完毕2026-06-29 20:44:29.797    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
455 | 2026-06-29 20:44:28.564196 | 2026-06-29 20:44:29.802 | 1237.804 | 2026-06-29 20:44:28.564196    Info    流程【左数线芯】专用线程Run结束, 耗时=62ms, 2026-06-29 20:44:29.802    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
460 | 2026-06-29 20:44:28.564762 | 2026-06-29 20:44:29.803 | 1238.238 | 2026-06-29 20:44:28.564762    Info    流程【右数线芯】专用线程Run结束, 耗时=63ms, 2026-06-29 20:44:29.803    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
463 | 2026-06-29 20:44:28.956657 | 2026-06-29 20:44:30.194 | 1237.343 | 2026-06-29 20:44:28.956657    Info    进入到回调函数右剥皮(DA7501940) , 触发次数:2 2026-06-29 20:44:30.194    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
464 | 2026-06-29 20:44:28.956745 | 2026-06-29 20:44:30.194 | 1237.255 | 2026-06-29 20:44:28.956745    Info    进入到回调函数左剥皮(DA7501937) , 触发次数:1 2026-06-29 20:44:30.194    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
466 | 2026-06-29 20:44:28.963366 | 2026-06-29 20:44:30.201 | 1237.634 | 2026-06-29 20:44:28.963366    Info    回调函数右剥皮(DA7501940) 转换Mat成功, 总转换耗时:6ms, 2026-06-29 20:44:30.201    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
467 | 2026-06-29 20:44:28.963376 | 2026-06-29 20:44:30.201 | 1237.624 | 2026-06-29 20:44:28.963376    Info    流程【剥皮右】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=3, 处理帧=3, 忙碌丢帧=0, 2026-06-29 20:44:30.201    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
468 | 2026-06-29 20:44:28.963383 | 2026-06-29 20:44:30.201 | 1237.617 | 2026-06-29 20:44:28.963383    Info    流程【剥皮右】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 20:44:30.201    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
469 | 2026-06-29 20:44:28.963385 | 2026-06-29 20:44:30.201 | 1237.615 | 2026-06-29 20:44:28.963385    Info    回调函数右剥皮(DA7501940) 执行完毕, 总耗时:6ms, 2026-06-29 20:44:30.201    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
470 | 2026-06-29 20:44:28.963424 | 2026-06-29 20:44:30.201 | 1237.576 | 2026-06-29 20:44:28.963424    Info    流程【剥皮右】专用线程执行Run方法, 排队等待=0ms, 执行次数=3, 2026-06-29 20:44:30.201    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
473 | 2026-06-29 20:44:28.967431 | 2026-06-29 20:44:30.206 | 1238.569 | 2026-06-29 20:44:28.967431    Info    回调函数左剥皮(DA7501937) 转换Mat成功, 总转换耗时:10ms, 2026-06-29 20:44:30.206    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
474 | 2026-06-29 20:44:28.967443 | 2026-06-29 20:44:30.206 | 1238.557 | 2026-06-29 20:44:28.967443    Info    流程【剥皮左】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=2, 处理帧=2, 忙碌丢帧=0, 2026-06-29 20:44:30.206    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
475 | 2026-06-29 20:44:28.967454 | 2026-06-29 20:44:30.206 | 1238.546 | 2026-06-29 20:44:28.967454    Info    流程【剥皮左】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 20:44:30.206    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
